session_id,stage_awareness,stage_consideration,stage_quote,stage_purchase,stage_onboarding,channel,product
8238,1,0,0,0,0,social_media,health
8239,1,0,0,0,0,organic_search,motor
8240,1,0,0,0,0,paid_search,motor
8241,1,0,0,0,0,aggregator,health
8242,1,1,1,1,1,referral,motor
8243,1,1,0,0,0,referral,health
8244,1,1,0,0,0,paid_search,health
8245,1,1,1,1,1,referral,motor
8246,1,1,1,0,0,aggregator,term
8247,1,1,0,0,0,aggregator,term
8248,1,1,0,0,0,aggregator,health
8249,1,1,0,0,0,paid_search,travel
8250,1,0,0,0,0,aggregator,motor
8251,1,0,0,0,0,paid_search,motor
8252,1,0,0,0,0,aggregator,motor
8253,1,0,0,0,0,organic_search,health
8254,1,1,1,0,0,embedded_partner,motor
8255,1,1,0,0,0,organic_search,travel
8256,1,0,0,0,0,aggregator,motor
8257,1,1,1,1,1,organic_search,health
8258,1,1,1,0,0,aggregator,health
8259,1,1,1,1,0,organic_search,motor
8260,1,1,0,0,0,social_media,term
8261,1,0,0,0,0,paid_search,term
8262,1,1,1,1,0,aggregator,term
8263,1,0,0,0,0,embedded_partner,health
8264,1,1,0,0,0,referral,health
8265,1,0,0,0,0,organic_search,health
8266,1,1,0,0,0,referral,term
8267,1,1,1,0,0,referral,motor
8268,1,1,1,1,1,aggregator,health
8269,1,0,0,0,0,organic_search,motor
8270,1,0,0,0,0,paid_search,term
8271,1,1,0,0,0,social_media,motor
8272,1,0,0,0,0,aggregator,travel
8273,1,1,0,0,0,referral,motor
8274,1,0,0,0,0,organic_search,motor
8275,1,1,0,0,0,paid_search,motor
8276,1,0,0,0,0,paid_search,motor
8277,1,0,0,0,0,paid_search,motor
8278,1,0,0,0,0,organic_search,term
8279,1,0,0,0,0,embedded_partner,motor
8280,1,1,0,0,0,paid_search,motor
8281,1,0,0,0,0,social_media,motor
8282,1,0,0,0,0,social_media,motor
8283,1,0,0,0,0,paid_search,travel
8284,1,0,0,0,0,social_media,motor
8285,1,0,0,0,0,aggregator,term
8286,1,1,1,0,0,aggregator,health
8287,1,0,0,0,0,paid_search,health
8288,1,1,1,0,0,embedded_partner,term
8289,1,1,0,0,0,paid_search,motor
8290,1,0,0,0,0,aggregator,travel
8291,1,1,0,0,0,organic_search,health
8292,1,1,1,1,1,referral,motor
8293,1,0,0,0,0,paid_search,travel
8294,1,0,0,0,0,aggregator,motor
8295,1,0,0,0,0,organic_search,travel
8296,1,1,0,0,0,paid_search,travel
8297,1,0,0,0,0,organic_search,motor
8298,1,0,0,0,0,paid_search,motor
8299,1,1,0,0,0,aggregator,term
8300,1,0,0,0,0,paid_search,motor
8301,1,0,0,0,0,organic_search,term
8302,1,0,0,0,0,paid_search,motor
8303,1,1,0,0,0,aggregator,motor
8304,1,0,0,0,0,paid_search,health
8305,1,0,0,0,0,organic_search,term
8306,1,0,0,0,0,aggregator,term
8307,1,1,1,1,1,organic_search,health
8308,1,1,1,0,0,organic_search,motor
8309,1,0,0,0,0,paid_search,health
8310,1,0,0,0,0,referral,motor
8311,1,0,0,0,0,embedded_partner,motor
8312,1,1,1,0,0,paid_search,motor
8313,1,0,0,0,0,aggregator,health
8314,1,0,0,0,0,paid_search,motor
8315,1,0,0,0,0,aggregator,motor
8316,1,0,0,0,0,social_media,term
8317,1,0,0,0,0,embedded_partner,motor
8318,1,1,0,0,0,embedded_partner,travel
8319,1,0,0,0,0,paid_search,motor
8320,1,1,0,0,0,paid_search,motor
8321,1,0,0,0,0,aggregator,travel
8322,1,1,0,0,0,social_media,health
8323,1,0,0,0,0,aggregator,term
8324,1,1,0,0,0,referral,health
8325,1,0,0,0,0,embedded_partner,motor
8326,1,0,0,0,0,aggregator,term
8327,1,1,0,0,0,organic_search,health
8328,1,0,0,0,0,social_media,health
8329,1,1,1,0,0,embedded_partner,motor
8330,1,1,0,0,0,social_media,motor
8331,1,1,0,0,0,aggregator,motor
8332,1,0,0,0,0,social_media,term
8333,1,1,0,0,0,aggregator,motor
8334,1,1,0,0,0,social_media,travel
8335,1,0,0,0,0,aggregator,motor
8336,1,0,0,0,0,organic_search,health
8337,1,1,0,0,0,embedded_partner,motor
8338,1,0,0,0,0,aggregator,term
8339,1,1,0,0,0,paid_search,term
8340,1,1,0,0,0,organic_search,health
8341,1,0,0,0,0,aggregator,motor
8342,1,0,0,0,0,social_media,term
8343,1,1,0,0,0,organic_search,motor
8344,1,1,0,0,0,paid_search,health
8345,1,1,0,0,0,embedded_partner,term
8346,1,1,0,0,0,social_media,motor
8347,1,0,0,0,0,social_media,term
8348,1,0,0,0,0,aggregator,term
8349,1,0,0,0,0,aggregator,motor
8350,1,0,0,0,0,aggregator,motor
8351,1,0,0,0,0,embedded_partner,health
8352,1,0,0,0,0,embedded_partner,term
8353,1,0,0,0,0,embedded_partner,health
8354,1,0,0,0,0,aggregator,health
8355,1,1,0,0,0,social_media,motor
8356,1,0,0,0,0,organic_search,motor
8357,1,1,0,0,0,organic_search,motor
8358,1,0,0,0,0,aggregator,motor
8359,1,1,1,0,0,embedded_partner,motor
8360,1,0,0,0,0,aggregator,motor
8361,1,1,0,0,0,aggregator,health
8362,1,0,0,0,0,embedded_partner,health
8363,1,0,0,0,0,social_media,motor
8364,1,1,1,0,0,paid_search,health
8365,1,1,0,0,0,social_media,motor
8366,1,1,0,0,0,referral,motor
8367,1,0,0,0,0,aggregator,travel
8368,1,0,0,0,0,organic_search,health
8369,1,0,0,0,0,paid_search,motor
8370,1,1,1,0,0,aggregator,motor
8371,1,1,1,1,1,paid_search,term
8372,1,0,0,0,0,social_media,motor
8373,1,0,0,0,0,aggregator,travel
8374,1,0,0,0,0,paid_search,health
8375,1,1,0,0,0,social_media,motor
8376,1,0,0,0,0,social_media,health
8377,1,0,0,0,0,organic_search,term
8378,1,1,0,0,0,embedded_partner,health
8379,1,0,0,0,0,paid_search,travel
8380,1,0,0,0,0,paid_search,travel
8381,1,0,0,0,0,social_media,motor
8382,1,1,0,0,0,social_media,motor
8383,1,1,0,0,0,aggregator,motor
8384,1,1,1,0,0,paid_search,health
8385,1,0,0,0,0,aggregator,health
8386,1,1,0,0,0,paid_search,motor
8387,1,1,0,0,0,referral,travel
8388,1,0,0,0,0,social_media,motor
8389,1,0,0,0,0,paid_search,term
8390,1,0,0,0,0,social_media,term
8391,1,1,1,1,0,organic_search,motor
8392,1,0,0,0,0,paid_search,motor
8393,1,1,1,1,1,paid_search,motor
8394,1,1,0,0,0,organic_search,travel
8395,1,1,0,0,0,aggregator,motor
8396,1,0,0,0,0,social_media,term
8397,1,1,0,0,0,social_media,health
8398,1,0,0,0,0,organic_search,health
8399,1,1,1,0,0,referral,travel
8400,1,1,0,0,0,organic_search,health
8401,1,0,0,0,0,social_media,term
8402,1,0,0,0,0,aggregator,health
8403,1,0,0,0,0,social_media,motor
8404,1,1,0,0,0,embedded_partner,motor
8405,1,0,0,0,0,referral,motor
8406,1,1,0,0,0,embedded_partner,term
8407,1,0,0,0,0,aggregator,motor
8408,1,1,0,0,0,organic_search,health
8409,1,1,0,0,0,embedded_partner,motor
8410,1,0,0,0,0,organic_search,health
8411,1,1,1,1,1,organic_search,term
8412,1,0,0,0,0,social_media,health
8413,1,1,0,0,0,social_media,travel
8414,1,0,0,0,0,paid_search,motor
8415,1,1,0,0,0,aggregator,motor
8416,1,0,0,0,0,embedded_partner,health
8417,1,1,0,0,0,referral,motor
8418,1,0,0,0,0,embedded_partner,term
8419,1,0,0,0,0,paid_search,term
8420,1,0,0,0,0,aggregator,motor
8421,1,1,0,0,0,paid_search,travel
8422,1,0,0,0,0,embedded_partner,motor
8423,1,1,0,0,0,organic_search,term
8424,1,0,0,0,0,referral,motor
8425,1,1,0,0,0,paid_search,term
8426,1,1,1,0,0,social_media,motor
8427,1,1,0,0,0,organic_search,travel
8428,1,1,0,0,0,aggregator,travel
8429,1,0,0,0,0,referral,health
8430,1,1,1,1,1,social_media,health
8431,1,0,0,0,0,aggregator,health
8432,1,0,0,0,0,aggregator,health
8433,1,0,0,0,0,embedded_partner,health
8434,1,0,0,0,0,social_media,health
8435,1,0,0,0,0,organic_search,travel
8436,1,1,0,0,0,organic_search,health
8437,1,0,0,0,0,paid_search,motor
8438,1,0,0,0,0,organic_search,travel
8439,1,1,1,1,1,referral,motor
8440,1,1,0,0,0,aggregator,motor
8441,1,1,0,0,0,organic_search,travel
8442,1,1,0,0,0,paid_search,motor
8443,1,1,0,0,0,paid_search,motor
8444,1,1,0,0,0,paid_search,health
8445,1,1,0,0,0,embedded_partner,term
8446,1,1,1,1,1,aggregator,motor
8447,1,0,0,0,0,paid_search,health
8448,1,1,1,0,0,organic_search,motor
8449,1,0,0,0,0,aggregator,health
8450,1,1,0,0,0,organic_search,motor
8451,1,1,0,0,0,referral,motor
8452,1,0,0,0,0,aggregator,travel
8453,1,0,0,0,0,aggregator,health
8454,1,1,0,0,0,referral,term
8455,1,0,0,0,0,aggregator,travel
8456,1,0,0,0,0,aggregator,travel
8457,1,0,0,0,0,referral,term
8458,1,0,0,0,0,embedded_partner,motor
8459,1,1,0,0,0,organic_search,term
8460,1,1,0,0,0,social_media,health
8461,1,1,0,0,0,embedded_partner,motor
8462,1,0,0,0,0,organic_search,motor
8463,1,0,0,0,0,organic_search,motor
8464,1,0,0,0,0,embedded_partner,health
8465,1,1,1,1,1,organic_search,term
8466,1,1,0,0,0,social_media,health
8467,1,1,0,0,0,paid_search,motor
8468,1,0,0,0,0,social_media,motor
8469,1,0,0,0,0,social_media,travel
8470,1,1,0,0,0,paid_search,health
8471,1,1,0,0,0,paid_search,health
8472,1,1,1,0,0,embedded_partner,term
8473,1,0,0,0,0,paid_search,term
8474,1,0,0,0,0,aggregator,health
8475,1,1,0,0,0,paid_search,health
8476,1,1,1,0,0,aggregator,motor
8477,1,1,0,0,0,organic_search,travel
8478,1,0,0,0,0,paid_search,health
8479,1,0,0,0,0,paid_search,term
8480,1,1,0,0,0,embedded_partner,motor
8481,1,0,0,0,0,aggregator,health
8482,1,0,0,0,0,aggregator,motor
8483,1,0,0,0,0,embedded_partner,health
8484,1,1,0,0,0,social_media,term
8485,1,1,0,0,0,organic_search,term
8486,1,0,0,0,0,embedded_partner,motor
8487,1,1,0,0,0,referral,travel
8488,1,0,0,0,0,aggregator,motor
8489,1,1,0,0,0,organic_search,health
8490,1,1,0,0,0,organic_search,motor
8491,1,0,0,0,0,aggregator,motor
8492,1,1,1,1,1,referral,travel
8493,1,0,0,0,0,paid_search,motor
8494,1,0,0,0,0,embedded_partner,travel
8495,1,0,0,0,0,social_media,motor
8496,1,0,0,0,0,social_media,term
8497,1,0,0,0,0,aggregator,motor
8498,1,0,0,0,0,embedded_partner,health
8499,1,1,0,0,0,social_media,travel
8500,1,1,1,0,0,aggregator,health
8501,1,1,0,0,0,aggregator,motor
8502,1,1,0,0,0,organic_search,term
8503,1,1,0,0,0,aggregator,term
8504,1,0,0,0,0,social_media,motor
8505,1,0,0,0,0,organic_search,term
8506,1,0,0,0,0,paid_search,term
8507,1,1,0,0,0,social_media,term
8508,1,1,0,0,0,aggregator,motor
8509,1,1,0,0,0,referral,health
8510,1,0,0,0,0,embedded_partner,travel
8511,1,1,0,0,0,paid_search,health
8512,1,0,0,0,0,social_media,health
8513,1,0,0,0,0,social_media,travel
8514,1,0,0,0,0,referral,motor
8515,1,0,0,0,0,paid_search,motor
8516,1,1,0,0,0,social_media,term
8517,1,0,0,0,0,embedded_partner,term
8518,1,0,0,0,0,aggregator,travel
8519,1,0,0,0,0,social_media,term
8520,1,0,0,0,0,aggregator,motor
8521,1,1,0,0,0,social_media,motor
8522,1,1,0,0,0,paid_search,motor
8523,1,0,0,0,0,referral,travel
8524,1,0,0,0,0,paid_search,motor
8525,1,0,0,0,0,aggregator,health
8526,1,1,1,0,0,embedded_partner,health
8527,1,1,1,0,0,embedded_partner,motor
8528,1,0,0,0,0,organic_search,motor
8529,1,1,1,1,1,organic_search,health
8530,1,0,0,0,0,paid_search,motor
8531,1,0,0,0,0,social_media,travel
8532,1,1,0,0,0,aggregator,travel
8533,1,1,0,0,0,aggregator,motor
8534,1,1,0,0,0,referral,travel
8535,1,0,0,0,0,organic_search,motor
8536,1,1,0,0,0,aggregator,motor
8537,1,1,0,0,0,aggregator,motor
8538,1,1,0,0,0,referral,term
8539,1,0,0,0,0,aggregator,term
8540,1,1,0,0,0,paid_search,motor
8541,1,0,0,0,0,aggregator,term
8542,1,0,0,0,0,aggregator,term
8543,1,0,0,0,0,paid_search,term
8544,1,0,0,0,0,referral,health
8545,1,0,0,0,0,paid_search,term
8546,1,0,0,0,0,social_media,health
8547,1,0,0,0,0,organic_search,motor
8548,1,1,1,0,0,social_media,term
8549,1,1,1,1,1,organic_search,motor
8550,1,1,0,0,0,organic_search,term
8551,1,1,0,0,0,social_media,term
8552,1,1,1,0,0,social_media,motor
8553,1,1,0,0,0,organic_search,motor
8554,1,0,0,0,0,organic_search,term
8555,1,0,0,0,0,organic_search,term
8556,1,0,0,0,0,aggregator,term
8557,1,0,0,0,0,organic_search,health
8558,1,1,0,0,0,organic_search,motor
8559,1,1,0,0,0,paid_search,motor
8560,1,0,0,0,0,embedded_partner,term
8561,1,1,0,0,0,paid_search,health
8562,1,0,0,0,0,aggregator,term
8563,1,0,0,0,0,embedded_partner,motor
8564,1,1,0,0,0,aggregator,motor
8565,1,1,1,0,0,paid_search,health
8566,1,0,0,0,0,paid_search,health
8567,1,0,0,0,0,embedded_partner,health
8568,1,0,0,0,0,paid_search,motor
8569,1,0,0,0,0,organic_search,term
8570,1,1,0,0,0,organic_search,health
8571,1,0,0,0,0,social_media,term
8572,1,0,0,0,0,referral,health
8573,1,1,0,0,0,embedded_partner,health
8574,1,1,0,0,0,paid_search,term
8575,1,1,0,0,0,referral,health
8576,1,0,0,0,0,social_media,health
8577,1,0,0,0,0,aggregator,health
8578,1,0,0,0,0,paid_search,motor
8579,1,0,0,0,0,social_media,travel
8580,1,0,0,0,0,aggregator,motor
8581,1,1,0,0,0,social_media,motor
8582,1,0,0,0,0,paid_search,term
8583,1,1,0,0,0,social_media,motor
8584,1,1,0,0,0,aggregator,travel
8585,1,1,1,0,0,embedded_partner,health
8586,1,0,0,0,0,paid_search,motor
8587,1,0,0,0,0,aggregator,motor
8588,1,0,0,0,0,paid_search,motor
8589,1,0,0,0,0,social_media,motor
8590,1,0,0,0,0,social_media,motor
8591,1,0,0,0,0,social_media,motor
8592,1,1,0,0,0,aggregator,motor
8593,1,1,0,0,0,embedded_partner,health
8594,1,1,0,0,0,paid_search,motor
8595,1,1,0,0,0,aggregator,motor
8596,1,0,0,0,0,organic_search,motor
8597,1,1,0,0,0,organic_search,motor
8598,1,0,0,0,0,social_media,motor
8599,1,0,0,0,0,paid_search,motor
8600,1,1,0,0,0,paid_search,motor
8601,1,0,0,0,0,social_media,travel
8602,1,0,0,0,0,aggregator,motor
8603,1,0,0,0,0,paid_search,motor
8604,1,1,1,1,1,referral,term
8605,1,0,0,0,0,organic_search,health
8606,1,0,0,0,0,paid_search,motor
8607,1,0,0,0,0,aggregator,term
8608,1,0,0,0,0,organic_search,term
8609,1,1,0,0,0,paid_search,travel
8610,1,0,0,0,0,aggregator,travel
8611,1,0,0,0,0,aggregator,health
8612,1,1,0,0,0,organic_search,term
8613,1,0,0,0,0,social_media,health
8614,1,0,0,0,0,aggregator,travel
8615,1,0,0,0,0,aggregator,health
8616,1,0,0,0,0,social_media,motor
8617,1,0,0,0,0,social_media,motor
8618,1,1,0,0,0,organic_search,health
8619,1,1,0,0,0,aggregator,health
8620,1,1,0,0,0,organic_search,term
8621,1,0,0,0,0,referral,motor
8622,1,0,0,0,0,social_media,term
8623,1,1,0,0,0,aggregator,motor
8624,1,1,1,0,0,organic_search,health
8625,1,0,0,0,0,paid_search,motor
8626,1,0,0,0,0,aggregator,motor
8627,1,0,0,0,0,paid_search,health
8628,1,0,0,0,0,embedded_partner,motor
8629,1,1,0,0,0,paid_search,motor
8630,1,0,0,0,0,embedded_partner,term
8631,1,0,0,0,0,social_media,motor
8632,1,0,0,0,0,social_media,term
8633,1,1,0,0,0,aggregator,term
8634,1,1,0,0,0,social_media,motor
8635,1,1,0,0,0,aggregator,travel
8636,1,0,0,0,0,social_media,term
8637,1,1,0,0,0,paid_search,term
8638,1,0,0,0,0,paid_search,term
8639,1,1,0,0,0,social_media,health
8640,1,0,0,0,0,aggregator,travel
8641,1,1,0,0,0,paid_search,motor
8642,1,0,0,0,0,referral,motor
8643,1,0,0,0,0,aggregator,term
8644,1,0,0,0,0,paid_search,motor
8645,1,1,0,0,0,paid_search,health
8646,1,0,0,0,0,paid_search,motor
8647,1,1,0,0,0,organic_search,motor
8648,1,1,1,1,1,aggregator,travel
8649,1,0,0,0,0,paid_search,motor
8650,1,1,1,1,1,social_media,motor
8651,1,0,0,0,0,paid_search,term
8652,1,1,0,0,0,referral,term
8653,1,0,0,0,0,referral,term
8654,1,0,0,0,0,aggregator,motor
8655,1,0,0,0,0,paid_search,travel
8656,1,0,0,0,0,aggregator,health
8657,1,0,0,0,0,aggregator,term
8658,1,0,0,0,0,social_media,motor
8659,1,0,0,0,0,social_media,motor
8660,1,0,0,0,0,paid_search,health
8661,1,0,0,0,0,paid_search,health
8662,1,0,0,0,0,paid_search,motor
8663,1,1,0,0,0,referral,health
8664,1,0,0,0,0,embedded_partner,term
8665,1,0,0,0,0,aggregator,motor
8666,1,1,0,0,0,organic_search,health
8667,1,1,0,0,0,paid_search,motor
8668,1,1,1,0,0,organic_search,travel
8669,1,1,1,1,1,social_media,health
8670,1,0,0,0,0,embedded_partner,health
8671,1,0,0,0,0,aggregator,travel
8672,1,1,0,0,0,paid_search,term
8673,1,1,0,0,0,referral,motor
8674,1,1,0,0,0,aggregator,health
8675,1,1,1,0,0,aggregator,travel
8676,1,1,1,1,1,organic_search,motor
8677,1,1,0,0,0,organic_search,health
8678,1,1,1,0,0,organic_search,motor
8679,1,1,0,0,0,organic_search,term
8680,1,1,0,0,0,organic_search,health
8681,1,0,0,0,0,aggregator,travel
8682,1,1,0,0,0,social_media,term
8683,1,0,0,0,0,organic_search,motor
8684,1,0,0,0,0,embedded_partner,health
8685,1,1,1,0,0,aggregator,travel
8686,1,1,1,1,1,aggregator,motor
8687,1,1,1,1,1,organic_search,motor
8688,1,0,0,0,0,paid_search,term
8689,1,0,0,0,0,aggregator,health
8690,1,0,0,0,0,embedded_partner,motor
8691,1,0,0,0,0,social_media,motor
8692,1,0,0,0,0,paid_search,motor
8693,1,0,0,0,0,aggregator,term
8694,1,0,0,0,0,aggregator,health
8695,1,1,0,0,0,organic_search,health
8696,1,1,1,1,1,social_media,term
8697,1,0,0,0,0,aggregator,motor
8698,1,0,0,0,0,paid_search,term
8699,1,0,0,0,0,aggregator,motor
8700,1,1,0,0,0,aggregator,health
8701,1,1,0,0,0,paid_search,health
8702,1,1,1,0,0,social_media,term
8703,1,1,1,0,0,aggregator,travel
8704,1,0,0,0,0,paid_search,motor
8705,1,1,0,0,0,social_media,motor
8706,1,0,0,0,0,paid_search,health
8707,1,1,0,0,0,aggregator,health
8708,1,0,0,0,0,aggregator,motor
8709,1,0,0,0,0,aggregator,travel
8710,1,0,0,0,0,paid_search,term
8711,1,0,0,0,0,organic_search,health
8712,1,0,0,0,0,aggregator,health
8713,1,0,0,0,0,organic_search,motor
8714,1,0,0,0,0,organic_search,health
8715,1,0,0,0,0,aggregator,health
8716,1,1,0,0,0,aggregator,travel
8717,1,0,0,0,0,aggregator,health
8718,1,0,0,0,0,aggregator,motor
8719,1,0,0,0,0,social_media,motor
8720,1,1,0,0,0,aggregator,motor
8721,1,0,0,0,0,embedded_partner,travel
8722,1,0,0,0,0,social_media,term
8723,1,1,0,0,0,organic_search,term
8724,1,1,0,0,0,organic_search,term
8725,1,1,0,0,0,social_media,motor
8726,1,1,0,0,0,embedded_partner,term
8727,1,1,0,0,0,referral,term
8728,1,0,0,0,0,paid_search,motor
8729,1,1,0,0,0,aggregator,health
8730,1,0,0,0,0,paid_search,term
8731,1,0,0,0,0,aggregator,travel
8732,1,0,0,0,0,social_media,motor
8733,1,0,0,0,0,paid_search,travel
8734,1,0,0,0,0,social_media,travel
8735,1,1,1,0,0,organic_search,travel
8736,1,1,0,0,0,paid_search,motor
8737,1,0,0,0,0,social_media,motor
8738,1,0,0,0,0,paid_search,term
8739,1,1,0,0,0,organic_search,motor
8740,1,0,0,0,0,social_media,motor
8741,1,0,0,0,0,aggregator,term
8742,1,0,0,0,0,organic_search,motor
8743,1,0,0,0,0,aggregator,health
8744,1,1,1,1,1,organic_search,travel
8745,1,0,0,0,0,social_media,health
8746,1,0,0,0,0,paid_search,travel
8747,1,1,0,0,0,organic_search,health
8748,1,0,0,0,0,embedded_partner,motor
8749,1,0,0,0,0,organic_search,motor
8750,1,0,0,0,0,social_media,motor
8751,1,1,1,0,0,organic_search,motor
8752,1,0,0,0,0,paid_search,term
8753,1,0,0,0,0,organic_search,travel
8754,1,0,0,0,0,embedded_partner,motor
8755,1,0,0,0,0,aggregator,motor
8756,1,0,0,0,0,aggregator,health
8757,1,0,0,0,0,paid_search,health
8758,1,1,0,0,0,aggregator,motor
8759,1,0,0,0,0,paid_search,motor
8760,1,0,0,0,0,aggregator,motor
8761,1,0,0,0,0,social_media,health
8762,1,1,0,0,0,aggregator,motor
8763,1,1,0,0,0,paid_search,term
8764,1,1,0,0,0,organic_search,motor
8765,1,0,0,0,0,paid_search,health
8766,1,0,0,0,0,paid_search,health
8767,1,0,0,0,0,organic_search,motor
8768,1,1,1,0,0,referral,travel
8769,1,0,0,0,0,social_media,term
8770,1,0,0,0,0,aggregator,travel
8771,1,1,0,0,0,aggregator,health
8772,1,0,0,0,0,referral,health
8773,1,1,0,0,0,organic_search,motor
8774,1,1,0,0,0,organic_search,health
8775,1,1,1,1,1,organic_search,health
8776,1,1,0,0,0,aggregator,health
8777,1,0,0,0,0,paid_search,motor
8778,1,1,1,1,0,organic_search,motor
8779,1,1,0,0,0,embedded_partner,motor
8780,1,1,0,0,0,aggregator,motor
8781,1,0,0,0,0,social_media,health
8782,1,0,0,0,0,aggregator,travel
8783,1,1,1,1,1,referral,motor
8784,1,0,0,0,0,paid_search,motor
8785,1,0,0,0,0,organic_search,motor
8786,1,1,0,0,0,aggregator,motor
8787,1,1,0,0,0,social_media,term
8788,1,1,0,0,0,organic_search,motor
8789,1,0,0,0,0,paid_search,travel
8790,1,0,0,0,0,embedded_partner,travel
8791,1,1,1,0,0,embedded_partner,health
8792,1,1,0,0,0,embedded_partner,travel
8793,1,0,0,0,0,paid_search,health
8794,1,1,0,0,0,organic_search,travel
8795,1,1,1,0,0,social_media,motor
8796,1,1,1,0,0,social_media,travel
8797,1,0,0,0,0,social_media,motor
8798,1,1,0,0,0,social_media,motor
8799,1,1,0,0,0,aggregator,travel
8800,1,0,0,0,0,paid_search,motor
8801,1,0,0,0,0,aggregator,motor
8802,1,0,0,0,0,paid_search,motor
8803,1,1,0,0,0,aggregator,motor
8804,1,1,0,0,0,aggregator,motor
8805,1,1,1,1,1,organic_search,health
8806,1,0,0,0,0,social_media,health
8807,1,0,0,0,0,aggregator,term
8808,1,0,0,0,0,organic_search,motor
8809,1,0,0,0,0,embedded_partner,term
8810,1,0,0,0,0,embedded_partner,health
8811,1,1,0,0,0,embedded_partner,term
8812,1,0,0,0,0,referral,term
8813,1,0,0,0,0,social_media,travel
8814,1,1,1,1,1,referral,motor
8815,1,1,0,0,0,referral,health
8816,1,1,1,1,1,paid_search,travel
8817,1,0,0,0,0,embedded_partner,term
8818,1,0,0,0,0,organic_search,motor
8819,1,1,1,0,0,organic_search,health
8820,1,0,0,0,0,embedded_partner,term
8821,1,0,0,0,0,paid_search,motor
8822,1,0,0,0,0,paid_search,health
8823,1,0,0,0,0,social_media,term
8824,1,1,1,0,0,organic_search,health
8825,1,1,0,0,0,embedded_partner,motor
8826,1,1,1,0,0,embedded_partner,health
8827,1,1,0,0,0,organic_search,health
8828,1,0,0,0,0,referral,health
8829,1,1,1,1,1,aggregator,term
8830,1,1,0,0,0,referral,health
8831,1,1,0,0,0,aggregator,travel
8832,1,0,0,0,0,social_media,term
8833,1,1,1,1,1,aggregator,term
8834,1,0,0,0,0,social_media,health
8835,1,0,0,0,0,paid_search,motor
8836,1,1,0,0,0,aggregator,term
8837,1,1,0,0,0,social_media,motor
8838,1,1,0,0,0,organic_search,health
8839,1,0,0,0,0,aggregator,motor
8840,1,1,0,0,0,organic_search,health
8841,1,1,0,0,0,aggregator,term
8842,1,1,0,0,0,aggregator,health
8843,1,0,0,0,0,aggregator,health
8844,1,0,0,0,0,social_media,motor
8845,1,0,0,0,0,organic_search,motor
8846,1,1,0,0,0,social_media,health
8847,1,1,1,1,1,embedded_partner,travel
8848,1,0,0,0,0,social_media,travel
8849,1,0,0,0,0,organic_search,travel
8850,1,1,0,0,0,referral,motor
8851,1,0,0,0,0,paid_search,motor
8852,1,1,0,0,0,aggregator,health
8853,1,1,1,0,0,aggregator,health
8854,1,1,0,0,0,social_media,term
8855,1,0,0,0,0,social_media,term
8856,1,0,0,0,0,aggregator,health
8857,1,0,0,0,0,embedded_partner,health
8858,1,1,0,0,0,referral,travel
8859,1,0,0,0,0,paid_search,motor
8860,1,0,0,0,0,aggregator,term
8861,1,1,0,0,0,aggregator,term
8862,1,0,0,0,0,paid_search,motor
8863,1,1,0,0,0,embedded_partner,travel
8864,1,1,1,0,0,social_media,travel
8865,1,0,0,0,0,aggregator,term
8866,1,0,0,0,0,social_media,motor
8867,1,1,1,0,0,aggregator,motor
8868,1,0,0,0,0,paid_search,term
8869,1,0,0,0,0,paid_search,motor
8870,1,1,0,0,0,social_media,motor
8871,1,0,0,0,0,social_media,health
8872,1,0,0,0,0,embedded_partner,motor
8873,1,1,0,0,0,aggregator,term
8874,1,0,0,0,0,organic_search,health
8875,1,0,0,0,0,aggregator,motor
8876,1,0,0,0,0,paid_search,health
8877,1,1,1,0,0,embedded_partner,motor
8878,1,0,0,0,0,organic_search,motor
8879,1,0,0,0,0,aggregator,health
8880,1,0,0,0,0,social_media,health
8881,1,1,0,0,0,organic_search,motor
8882,1,1,0,0,0,referral,health
8883,1,1,1,0,0,social_media,motor
8884,1,1,1,0,0,aggregator,health
8885,1,0,0,0,0,social_media,motor
8886,1,0,0,0,0,aggregator,term
8887,1,1,0,0,0,aggregator,health
8888,1,0,0,0,0,social_media,motor
8889,1,1,0,0,0,organic_search,term
8890,1,1,0,0,0,aggregator,term
8891,1,1,0,0,0,organic_search,motor
8892,1,1,0,0,0,organic_search,health
8893,1,1,0,0,0,organic_search,term
8894,1,1,0,0,0,aggregator,motor
8895,1,1,0,0,0,paid_search,travel
8896,1,1,0,0,0,aggregator,health
8897,1,1,0,0,0,aggregator,term
8898,1,1,0,0,0,paid_search,travel
8899,1,1,0,0,0,paid_search,travel
8900,1,0,0,0,0,aggregator,health
8901,1,0,0,0,0,aggregator,term
8902,1,0,0,0,0,embedded_partner,motor
8903,1,0,0,0,0,organic_search,motor
8904,1,0,0,0,0,paid_search,travel
8905,1,1,1,0,0,referral,motor
8906,1,1,0,0,0,aggregator,term
8907,1,1,0,0,0,paid_search,motor
8908,1,0,0,0,0,embedded_partner,motor
8909,1,0,0,0,0,paid_search,motor
8910,1,0,0,0,0,aggregator,health
8911,1,0,0,0,0,paid_search,motor
8912,1,1,0,0,0,social_media,motor
8913,1,0,0,0,0,social_media,travel
8914,1,1,0,0,0,paid_search,term
8915,1,0,0,0,0,paid_search,term
8916,1,1,1,1,1,paid_search,motor
8917,1,0,0,0,0,social_media,motor
8918,1,1,1,0,0,aggregator,term
8919,1,0,0,0,0,embedded_partner,motor
8920,1,0,0,0,0,organic_search,health
